model,task,task_category,task_benchmark,replicate_number,accuracy,f1,mcc,sequence_length,epoch
GPT2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,4,0.6244879380974055,0.6241063446033511,0.24924137954759557,400,5.0
GPT2,H3,EMP (yeast),GUE,4,0.7635270541082164,0.7626882594864153,0.5293419812114714,500,3.0
GPT2,H3K14ac,EMP (yeast),GUE,4,0.6296520423600606,0.6055476768839776,0.22441069018053525,500,3.0
GPT2,H3K36me3,EMP (yeast),GUE,4,0.6456422018348624,0.6328120847897631,0.2728398144434631,500,3.0
GPT2,H3K4me1,EMP (yeast),GUE,4,0.6076388888888888,0.5853175637444781,0.1948970178613384,500,3.0
GPT2,H3K4me2,EMP (yeast),GUE,4,0.6288693385467579,0.5991232662432274,0.21243539108053375,500,3.0
GPT2,H3K4me3,EMP (yeast),GUE,4,0.5798913043478261,0.5721819616307691,0.15098897473975018,500,3.0
GPT2,H3K79me3,EMP (yeast),GUE,4,0.6952149791955617,0.6946775280431998,0.38972516428361825,500,3.0
GPT2,H3K9ac,EMP (yeast),GUE,4,0.6588700971572508,0.6588696996127845,0.3320457138754646,500,3.0
GPT2,H4,EMP (yeast),GUE,4,0.7645448323066393,0.7635868951658425,0.5311289623368282,500,3.0
GPT2,H4ac,EMP (yeast),GUE,4,0.6249266862170088,0.6198777529489088,0.2430150200089238,500,3.0
GPT2,prom_300_all,Regulatory (human),GUE,4,0.8344594594594594,0.8344485758742357,0.6689001997723638,300,4.0
GPT2,prom_300_notata,Regulatory (human),GUE,4,0.8679103071415112,0.8677224412285641,0.739535083138203,300,4.0
GPT2,prom_300_tata,Regulatory (human),GUE,4,0.6199021207177814,0.610749101334576,0.2643973821318378,300,10.0
GPT2,tf_0,Transcription Factor (human),GUE,4,0.774,0.7713328260834373,0.5612492060761958,100,3.0
GPT2,tf_1,Transcription Factor (human),GUE,4,0.766,0.7630274159051138,0.5458710505487862,100,3.0
GPT2,tf_2,Transcription Factor (human),GUE,4,0.702,0.6953264301254682,0.4229534139215851,100,3.0
GPT2,tf_3,Transcription Factor (human),GUE,4,0.643,0.642338684227136,0.28706353105627863,100,3.0
GPT2,tf_4,Transcription Factor (human),GUE,4,0.765,0.7648756192025582,0.5305616314664713,100,3.0
GPT2,prom_core_all,Regulatory (human),GUE,4,0.7429054054054054,0.742773615636481,0.48613817760431227,70,4.0
GPT2,prom_core_tata,Regulatory (human),GUE,4,0.8531810766721044,0.853115015974441,0.7077036808114636,70,10.0
GPT2,prom_core_notata,Regulatory (human),GUE,4,0.756359525155455,0.7563121447088621,0.5128375531143862,70,4.0
GPT2,mouse_0,Transcription Factor (mouse),GUE,4,0.5703703703703704,0.558281516397553,0.14914057997775737,100,4.93
GPT2,mouse_1,Transcription Factor (mouse),GUE,4,0.7734618235730171,0.7730276603241719,0.5490079345039346,100,0.59
GPT2,mouse_2,Transcription Factor (mouse),GUE,4,0.7530487804878049,0.7530281199163373,0.5061822579842781,100,12.2
GPT2,mouse_3,Transcription Factor (mouse),GUE,4,0.6234309623430963,0.6210359408033828,0.25090996756034095,100,16.67
GPT2,mouse_4,Transcription Factor (mouse),GUE,4,0.5671800318640468,0.5670217721341848,0.1344817688753069,100,2.12
GPT2,covid,Covid Variants (virus),GUE,4,0.3155541012216405,0.3137597644179415,0.22925776399432002,1000,8.0
GPT2,demo_coding_vs_intergenomic,Demo,Genomic Benchmark,4,0.7706,0.7705874373680703,0.5411751213471481,200,4.0
GPT2,demo_human_or_worm,Demo,Genomic Benchmark,4,0.7978,0.7977911917843142,0.5961465685513675,200,4.0
GPT2,human_enhancers_cohn,Regulatory (human),Genomic Benchmark,4,0.6095717884130982,0.6095321492705895,0.2197734053581069,500,4.0
GPT2,human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,4,0.7445104624128133,0.7445055348406124,0.48914347023664195,269,4.0
GPT2,human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,4,0.745935099979243,0.6584732573708973,0.3733143736850132,401,4.0
GPT2,human_nontata_promoters,Regulatory (human),Genomic Benchmark,4,0.7005258787711044,0.6999593218882012,0.4038124555032812,251,4.0
GPT2,human_ocr_ensembl,,Genomic Benchmark,4,0.5880636301213092,0.5880312227633102,0.17642080816022704,315,4.0
GPT2,dummy_mouse_enhancers,Dummy,Genomic Benchmark,4,0.5950413223140496,0.5685175751400917,0.3214814174347029,,4.0
GPT2,enhancers,Regulatory (human),Nucleotide Transformer,5,0.6859504132231405,0.6848958333333334,0.40847860601328234,200,4.0
GPT2,enhancers,Regulatory (human),Nucleotide Transformer,5,0.7443070917371503,0.7442915048312502,0.48881054180815703,200,4.0
GPT2,enhancers_types,Regulatory (human),Nucleotide Transformer,5,0.6447625243981783,0.5943088282798783,0.42031194324361176,200,4.0
GPT2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,5,0.5583333333333333,0.5507488553106608,0.3398745645609749,600,5.0
GPT2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,5,0.5761947700631199,0.568719928179287,0.15573943407007146,400,5.0
GPT2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,5,0.6253982703686846,0.6253284096322579,0.25101172924417486,400,5.0
GPT2,H3,EMP (yeast),GUE,5,0.770875083500334,0.770783028861542,0.5417650194325299,500,3.0
GPT2,H3K14ac,EMP (yeast),GUE,5,0.6299546142208775,0.6175162704019348,0.23644051643241837,500,3.0
GPT2,H3K36me3,EMP (yeast),GUE,5,0.6344610091743119,0.6222547919967822,0.25025244111300515,500,3.0
GPT2,H3K4me1,EMP (yeast),GUE,5,0.6089015151515151,0.5870340227651698,0.19769603285525628,500,3.0
GPT2,H3K4me2,EMP (yeast),GUE,5,0.6337569240795047,0.5959306738635406,0.217725809268675,500,3.0
GPT2,H3K4me3,EMP (yeast),GUE,5,0.5872282608695653,0.5784513619797957,0.16556642053242107,500,3.0
GPT2,H3K79me3,EMP (yeast),GUE,5,0.6959084604715673,0.68394954974768,0.39544305893789866,500,3.0
GPT2,H3K9ac,EMP (yeast),GUE,5,0.6750629722921915,0.6745530682459702,0.3548673796098338,500,3.0
GPT2,H4,EMP (yeast),GUE,5,0.7638603696098563,0.7626577137596794,0.5281815252344967,500,3.0
GPT2,H4ac,EMP (yeast),GUE,5,0.6225806451612903,0.6176043818566168,0.23830607823704258,500,3.0
GPT2,prom_300_all,Regulatory (human),GUE,5,0.8324324324324325,0.832217265476042,0.6658439854336246,300,4.0
GPT2,prom_300_notata,Regulatory (human),GUE,5,0.8684755982664405,0.8683224293005759,0.7401522105201048,300,4.0
GPT2,prom_300_tata,Regulatory (human),GUE,5,0.600326264274062,0.5802695821560424,0.2412926396477488,300,10.0
GPT2,tf_0,Transcription Factor (human),GUE,5,0.779,0.7771546173865782,0.5674777117182754,100,3.0
GPT2,tf_1,Transcription Factor (human),GUE,5,0.758,0.7566675112918342,0.5217457981825878,100,3.0
GPT2,tf_2,Transcription Factor (human),GUE,5,0.713,0.7092878971588209,0.4373145062642298,100,3.0
GPT2,tf_3,Transcription Factor (human),GUE,5,0.637,0.6354598177299089,0.2763450659290487,100,3.0
GPT2,tf_4,Transcription Factor (human),GUE,5,0.777,0.7767568882513057,0.5552105683656243,100,3.0
GPT2,prom_core_all,Regulatory (human),GUE,5,0.7435810810810811,0.7433694581280788,0.48774705548145186,70,4.0
GPT2,prom_core_tata,Regulatory (human),GUE,5,0.8401305057096248,0.8397206036157179,0.6852807141547256,70,10.0
GPT2,prom_core_notata,Regulatory (human),GUE,5,0.7546636517806671,0.7545274681988007,0.5097522386222807,70,4.0
GPT2,mouse_0,Transcription Factor (mouse),GUE,5,0.5777777777777777,0.5775691699604744,0.15570941865504517,100,4.93
GPT2,mouse_1,Transcription Factor (mouse),GUE,5,0.7713862120088955,0.7702659923366556,0.5481119763739463,100,0.59
GPT2,mouse_2,Transcription Factor (mouse),GUE,5,0.7347560975609756,0.7347339065768068,0.46959076945529415,100,12.2
GPT2,mouse_3,Transcription Factor (mouse),GUE,5,0.6694560669456067,0.6688763788779573,0.3396574751702366,100,16.67
GPT2,mouse_4,Transcription Factor (mouse),GUE,5,0.5400955921402018,0.5193721542745713,0.08788698146321432,100,2.12
GPT2,covid,Covid Variants (virus),GUE,5,0.3239528795811518,0.3250764370409917,0.23874103766361005,1000,8.0
GPT2,demo_coding_vs_intergenomic,Demo,Genomic Benchmark,5,0.771,0.7709951542574641,0.541999190750338,200,4.0
GPT2,demo_human_or_worm,Demo,Genomic Benchmark,5,0.7986,0.7984374276916789,0.5995151597935631,200,4.0
GPT2,human_enhancers_cohn,Regulatory (human),Genomic Benchmark,5,0.604174163368118,0.6031814027872973,0.21134937310692029,500,4.0
GPT2,human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,5,0.7506458279514338,0.7506352180453443,0.5014711084423323,269,4.0
GPT2,human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,5,0.7454161765723379,0.6622312658773557,0.3730090833355349,401,4.0
GPT2,human_nontata_promoters,Regulatory (human),Genomic Benchmark,5,0.6994187655687794,0.6992108085831352,0.4196924037995943,251,4.0
GPT2,human_ocr_ensembl,,Genomic Benchmark,5,0.5882352941176471,0.5862320219607076,0.17687064604657607,315,4.0
GPT2,dummy_mouse_enhancers,Dummy,Genomic Benchmark,5,0.6859504132231405,0.6848958333333334,0.40847860601328234,,4.0
GPT2,enhancers,Regulatory (human),Nucleotide Transformer,6,0.7107438016528925,0.7106647537063606,0.44352313311614,200,4.0
GPT2,enhancers,Regulatory (human),Nucleotide Transformer,6,0.7449577098243331,0.7448539176626825,0.4897078353253652,200,4.0
GPT2,enhancers_types,Regulatory (human),Nucleotide Transformer,6,0.6454131424853611,0.605653073503668,0.43276859398934964,200,4.0
GPT2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,6,0.56,0.5522930638740223,0.34262959313360575,600,5.0
GPT2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,6,0.5788999098286745,0.5660273169096698,0.16503937107646025,400,5.0
GPT2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,6,0.5980883022303141,0.5937126491546811,0.20137151670613038,400,5.0
GPT2,H3,EMP (yeast),GUE,6,0.7595190380761523,0.7594021215043396,0.5190756063471733,500,3.0
GPT2,H3K14ac,EMP (yeast),GUE,6,0.6314674735249621,0.6017369476640189,0.22508247506689455,500,3.0
GPT2,H3K36me3,EMP (yeast),GUE,6,0.6459288990825688,0.6314651213744463,0.27257195124845585,500,3.0
GPT2,H3K4me1,EMP (yeast),GUE,6,0.6142676767676768,0.6015491359083924,0.21202748296718546,500,3.0
GPT2,H3K4me2,EMP (yeast),GUE,6,0.6340827631150212,0.5958444467246156,0.21822989065083817,500,3.0
GPT2,H3K4me3,EMP (yeast),GUE,6,0.5771739130434783,0.5728559173473575,0.14769506274306657,500,3.0
GPT2,H3K79me3,EMP (yeast),GUE,6,0.6910540915395285,0.6763359070922612,0.3885755562140811,500,3.0
GPT2,H3K9ac,EMP (yeast),GUE,6,0.6567110471392588,0.656687530884533,0.32570565892394726,500,3.0
GPT2,H4,EMP (yeast),GUE,6,0.7631759069130732,0.7596481918911826,0.5193693606235755,500,3.0
GPT2,H4ac,EMP (yeast),GUE,6,0.6193548387096774,0.6126085282173366,0.23095440135449755,500,3.0
GPT2,prom_300_all,Regulatory (human),GUE,6,0.8336148648648649,0.8335476073910092,0.6673923571849365,300,4.0
GPT2,prom_300_notata,Regulatory (human),GUE,6,0.8743169398907104,0.874108391852745,0.7528696117627947,300,4.0
GPT2,prom_300_tata,Regulatory (human),GUE,6,0.6313213703099511,0.6312418815612956,0.2626988883858151,300,10.0
GPT2,tf_0,Transcription Factor (human),GUE,6,0.776,0.7739164136683677,0.5624646975432834,100,3.0
GPT2,tf_1,Transcription Factor (human),GUE,6,0.778,0.7770287371791524,0.5609081050673109,100,3.0
GPT2,tf_2,Transcription Factor (human),GUE,6,0.707,0.7010567084201,0.4315132209394727,100,3.0
GPT2,tf_3,Transcription Factor (human),GUE,6,0.635,0.6341919299733111,0.2712008237446242,100,3.0
GPT2,tf_4,Transcription Factor (human),GUE,6,0.761,0.759499033467873,0.5286401901965565,100,3.0
GPT2,prom_core_all,Regulatory (human),GUE,6,0.7434121621621622,0.7432864584925754,0.4871345526269434,70,4.0
GPT2,prom_core_tata,Regulatory (human),GUE,6,0.831973898858075,0.8318862112026157,0.6653738445126487,70,10.0
GPT2,prom_core_notata,Regulatory (human),GUE,6,0.7571132466553608,0.7567746824938413,0.515435355579353,70,4.0
GPT2,mouse_0,Transcription Factor (mouse),GUE,6,0.5888888888888889,0.5887829665010497,0.17786943356556206,100,4.93
GPT2,mouse_1,Transcription Factor (mouse),GUE,6,0.7725722757598221,0.7716136056338974,0.5497494958120137,100,0.59
GPT2,mouse_2,Transcription Factor (mouse),GUE,6,0.7530487804878049,0.7529913814743536,0.5063329354969689,100,12.2
GPT2,mouse_3,Transcription Factor (mouse),GUE,6,0.6778242677824268,0.6694685417676958,0.37318971028540887,100,16.67
GPT2,mouse_4,Transcription Factor (mouse),GUE,6,0.5666489644184811,0.5640639788643684,0.13481371462044037,100,2.12
GPT2,covid,Covid Variants (virus),GUE,6,0.23582024432809773,0.231316206196411,0.1367834749156138,1000,8.0
GPT2,demo_coding_vs_intergenomic,Demo,Genomic Benchmark,6,0.77,0.7699942498562463,0.5402102994307754,200,4.0
GPT2,demo_human_or_worm,Demo,Genomic Benchmark,6,0.7946,0.7945935584539929,0.5892563486956623,200,4.0
GPT2,human_enhancers_cohn,Regulatory (human),Genomic Benchmark,6,0.6092119467434329,0.6076561032607508,0.222601643765496,500,4.0
GPT2,human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,6,0.7474812709894084,0.7474650753352983,0.49518464467049383,269,4.0
GPT2,human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,6,0.744239950183353,0.6614711961802622,0.3699933835025419,401,4.0
GPT2,human_nontata_promoters,Regulatory (human),Genomic Benchmark,6,0.7102131192914476,0.7101043009934423,0.4393944035528152,251,4.0
GPT2,human_ocr_ensembl,,Genomic Benchmark,6,0.5867475394827192,0.5866208013220622,0.1733351345372638,315,4.0
GPT2,dummy_mouse_enhancers,Dummy,Genomic Benchmark,6,0.7107438016528925,0.7106647537063606,0.44352313311614,,4.0
GPT2,enhancers,Regulatory (human),Nucleotide Transformer,7,0.6446280991735537,0.6274257071249553,0.41376042543215297,200,4.0
GPT2,enhancers,Regulatory (human),Nucleotide Transformer,7,0.7514638906961614,0.751433482354535,0.502991689738381,200,4.0
GPT2,enhancers_types,Regulatory (human),Nucleotide Transformer,7,0.6415094339622641,0.6003803738785547,0.4265699022177091,200,4.0
GPT2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,7,0.5636666666666666,0.5565884633483513,0.3484041886665741,600,5.0
GPT2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,7,0.5739404869251578,0.5583288643142593,0.15623776916005355,400,5.0
GPT2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,7,0.6076467910787438,0.6076037859386525,0.215272035962022,400,5.0
GPT2,H3,EMP (yeast),GUE,7,0.7661990647962592,0.7656719595271488,0.5336549190387806,500,3.0
GPT2,H3K14ac,EMP (yeast),GUE,7,0.589409984871407,0.5365690495205975,0.12026411957046595,500,3.0
GPT2,H3K36me3,EMP (yeast),GUE,7,0.645355504587156,0.6425502062314224,0.28590958983281256,500,3.0
GPT2,H3K4me1,EMP (yeast),GUE,7,0.6054292929292929,0.5965492326081135,0.19664798675731793,500,3.0
GPT2,H3K4me2,EMP (yeast),GUE,7,0.6340827631150212,0.5956652191587247,0.2181373913765362,500,3.0
GPT2,H3K4me3,EMP (yeast),GUE,7,0.5842391304347826,0.5820554640547212,0.16431035057089083,500,3.0
GPT2,H3K79me3,EMP (yeast),GUE,7,0.694868238557559,0.6873232051441266,0.38824280803727274,500,3.0
GPT2,H3K9ac,EMP (yeast),GUE,7,0.6646275638718964,0.6646084118926758,0.341884681836727,500,3.0
GPT2,H4,EMP (yeast),GUE,7,0.7761806981519507,0.7758513830208995,0.5607345737813827,500,3.0
GPT2,H4ac,EMP (yeast),GUE,7,0.6187683284457478,0.6163272032235093,0.23294364952660734,500,3.0
GPT2,prom_300_all,Regulatory (human),GUE,7,0.8336148648648649,0.833606883821782,0.6672138152192867,300,4.0
GPT2,prom_300_notata,Regulatory (human),GUE,7,0.8656491426417938,0.8654874462649704,0.7345599075761401,300,4.0
GPT2,prom_300_tata,Regulatory (human),GUE,7,0.6101141924959217,0.5945778414861265,0.2554816877187363,300,10.0
GPT2,tf_0,Transcription Factor (human),GUE,7,0.785,0.7839106938074836,0.5758351345342133,100,3.0
GPT2,tf_1,Transcription Factor (human),GUE,7,0.792,0.7912484945804897,0.5882507637385276,100,3.0
GPT2,tf_2,Transcription Factor (human),GUE,7,0.7,0.6934659195409346,0.4182270375363706,100,3.0
GPT2,tf_3,Transcription Factor (human),GUE,7,0.636,0.6357144000896704,0.27242750174728897,100,3.0
GPT2,tf_4,Transcription Factor (human),GUE,7,0.76,0.7585309020078155,0.5264452400399814,100,3.0
GPT2,prom_core_all,Regulatory (human),GUE,7,0.7400337837837838,0.7400291475933976,0.48006171603812264,70,4.0
GPT2,prom_core_tata,Regulatory (human),GUE,7,0.831973898858075,0.8313923834295129,0.6703036399875218,70,10.0
GPT2,prom_core_notata,Regulatory (human),GUE,7,0.758432259280196,0.7581928152753235,0.5176992235627187,70,4.0
GPT2,mouse_0,Transcription Factor (mouse),GUE,7,0.5395061728395062,0.538323306627711,0.079420361064024,100,4.93
GPT2,mouse_1,Transcription Factor (mouse),GUE,7,0.7739065974796145,0.7733574947260428,0.5504643520857027,100,0.59
GPT2,mouse_2,Transcription Factor (mouse),GUE,7,0.774390243902439,0.7706293706293706,0.567713189172099,100,12.2
GPT2,mouse_3,Transcription Factor (mouse),GUE,7,0.6694560669456067,0.6690853006642481,0.33932145193766083,100,16.67
GPT2,mouse_4,Transcription Factor (mouse),GUE,7,0.5671800318640468,0.565415065150431,0.13538765135941688,100,2.12
GPT2,covid,Covid Variants (virus),GUE,7,0.2005890052356021,0.18924323866712178,0.10033015622969017,1000,8.0
GPT2,demo_coding_vs_intergenomic,Demo,Genomic Benchmark,7,0.7691,0.7690999422749856,0.5382648762686127,200,4.0
GPT2,demo_human_or_worm,Demo,Genomic Benchmark,7,0.7969,0.7968784508348492,0.5945642994080276,200,4.0
GPT2,human_enhancers_cohn,Regulatory (human),Genomic Benchmark,7,0.6081324217344368,0.6068616061285469,0.21988049043871963,500,4.0
GPT2,human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,7,0.7509041591320073,0.7509035097783359,0.5018734769588449,269,4.0
GPT2,human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,7,0.7442053552895592,0.6618689964931546,0.37005313495499104,401,4.0
GPT2,human_nontata_promoters,Regulatory (human),Genomic Benchmark,7,0.7104898975920287,0.7104526111071271,0.431173297138761,251,4.0
GPT2,human_ocr_ensembl,,Genomic Benchmark,7,0.5874341954680705,0.5868591406216228,0.17468930856943138,315,4.0
GPT2,dummy_mouse_enhancers,Dummy,Genomic Benchmark,7,0.6446280991735537,0.6274257071249553,0.41376042543215297,,4.0
GPT2,enhancers,Regulatory (human),Nucleotide Transformer,8,0.6528925619834711,0.6398809523809523,0.4126352341293883,200,4.0
GPT2,enhancers,Regulatory (human),Nucleotide Transformer,8,0.7436564736499675,0.743416548030642,0.48699448511341353,200,4.0
GPT2,enhancers_types,Regulatory (human),Nucleotide Transformer,8,0.649316851008458,0.6050132679365342,0.43444187137844265,200,4.0
GPT2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,8,0.5403333333333333,0.5321005011840972,0.3130482959741845,600,5.0
GPT2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,8,0.5852119026149685,0.577586777954425,0.17461777134976864,400,5.0
GPT2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,8,0.6253982703686846,0.6246514316911985,0.2514559010001524,400,5.0
GPT2,H3,EMP (yeast),GUE,8,0.7508350033400134,0.7504068765602896,0.502428063994422,500,3.0
GPT2,H3K14ac,EMP (yeast),GUE,8,0.6366111951588502,0.6086103639387554,0.2370225016175782,500,3.0
GPT2,H3K36me3,EMP (yeast),GUE,8,0.6341743119266054,0.6197210055175506,0.24817992636397,500,3.0
GPT2,H3K4me1,EMP (yeast),GUE,8,0.6044823232323232,0.5955421751932852,0.19467005407470905,500,3.0
GPT2,H3K4me2,EMP (yeast),GUE,8,0.6337569240795047,0.5939424901474237,0.21671467044790463,500,3.0
GPT2,H3K4me3,EMP (yeast),GUE,8,0.5828804347826086,0.5798799004498025,0.16050778969300442,500,3.0
GPT2,demo_coding_vs_intergenomic,Demo,Genomic Benchmark,8,0.7697,0.7696800796300872,0.5393683037165171,200,4.0
GPT2,demo_human_or_worm,Demo,Genomic Benchmark,8,0.795,0.7949976301726048,0.5901184015943914,200,4.0
GPT2,human_enhancers_cohn,Regulatory (human),Genomic Benchmark,8,0.6084922634041022,0.6076728960417881,0.21971026930241191,500,4.0
GPT2,human_enhancers_ensembl,Regulatory (human),Genomic Benchmark,8,0.7516145698785843,0.75161406845353,0.5032908384386356,269,4.0
GPT2,human_ensembl_regulatory,Regulatory (human),Genomic Benchmark,8,0.744551304227496,0.6636279564733416,0.3714911672325188,401,4.0
GPT2,human_nontata_promoters,Regulatory (human),Genomic Benchmark,8,0.7093827843897038,0.7093052659067753,0.4276859660357811,251,4.0
GPT2,human_ocr_ensembl,,Genomic Benchmark,8,0.5840581368734264,0.5837609069321552,0.1679064428373236,315,4.0
GPT2,dummy_mouse_enhancers,Dummy,Genomic Benchmark,8,0.6528925619834711,0.6398809523809523,0.4126352341293883,,4.0
GPT2,enhancers,Regulatory (human),Nucleotide Transformer,9,0.7449577098243331,0.7447389024650644,0.4896015693380573,200,4.0
GPT2,enhancers_types,Regulatory (human),Nucleotide Transformer,9,0.6519193233571894,0.6076627518678152,0.43771812538002586,200,4.0
